YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN,WD10M
2019,6,7,30.95,24.49,27.07,84.19,5.24,1.45,0.73,184.62
2019,6,8,31.15,23.76,26.97,86.12,0.17,2.02,0.99,162.25
2019,6,9,31.69,24.57,27.5,85.25,0.22,1.37,0.73,155.88
2019,6,10,32,24.61,27.62,85.81,0.08,1.84,0.95,134.94
2019,6,11,31.8,25.09,27.46,87.44,39.09,1.38,0.8,144.19
2019,6,12,30.51,24.79,26.92,89.44,25.6,2.06,1.02,176.12
2019,6,13,30,24.41,26.7,89.31,0.18,1.82,1.09,159.19
2019,6,14,31.69,24.46,27.37,86.44,6.63,1.74,1.05,176.06
2019,6,15,30.51,24.58,27,86.81,9.19,1.66,0.95,183.94
2019,6,16,30.94,24.43,27.28,86.81,4.08,1.66,1.09,177.44
2019,6,17,29.95,24.56,26.86,89.94,18.95,1.59,1.01,163.62
2019,6,18,30.84,24.65,26.83,87.5,20.76,1.39,1.03,173.38
2019,6,19,30.08,24.58,26.87,88.75,2.02,1.38,0.95,145.88
2019,6,20,29.57,24.63,26.75,88.81,2.72,1.62,1,177
2019,6,21,35.29,24.37,28.44,82.12,19.1,1.24,0.15,169.31
2019,6,22,30.77,24.58,27.13,86.06,23.07,1.55,0.73,216.31
2019,6,23,29.7,24.23,26.53,86.38,2.29,1.86,1.1,200.44
2019,6,24,30.6,24.37,26.85,88.12,1.49,2.36,1.12,169.19
2019,6,25,30.77,24.55,26.94,89.56,21.09,1.93,1.18,164.19
2019,6,26,30.82,24.57,27.23,85.69,26.92,1.62,0.84,186.56
2019,6,27,30.73,24.84,27.3,84.25,5.84,1.32,0.87,200.38
2019,6,28,30.19,24.34,26.86,90,4.6,1.79,1.12,152.25
2019,6,29,30.26,24.33,26.79,89.88,7.78,1.52,0.97,153.69
2019,6,30,30.56,24.09,26.8,88.12,6.62,1.35,0.99,167.81
2019,7,1,29.97,24.15,26.76,88.75,5.61,1.66,0.95,168.62
2019,7,2,30.33,24.16,26.86,88.88,5.77,1.71,1.02,172.44
2019,7,3,29.76,24.62,26.98,87.38,1.29,1.5,0.66,188.56
2019,7,4,30.63,24.12,26.85,86.88,0.75,1.63,0.74,154.12
2019,7,5,30.83,24.13,26.83,88.5,0.54,1.77,1.14,141
2019,7,6,32.68,23.93,27.61,82.19,20.06,1.32,0.43,120.75
2019,7,7,33.91,24.35,27.98,82.38,38.13,1.45,0.24,131.38
2019,7,8,29.91,24.13,26.54,87.62,4.62,1.5,1.05,163.94
2019,7,9,28.26,24.01,25.94,89.25,3.97,1.81,0.76,181.06
2019,7,10,29.79,22.36,26.1,86.31,0.61,1.62,0.73,130.81
2019,7,11,31.93,23.36,26.87,84.56,0.12,1.86,1.23,120.31
2019,7,12,31.12,23.12,26.56,85.31,0.07,2.21,1.2,145.94
2019,7,13,29.98,23.72,26.64,85.62,0.25,1.94,0.99,161.44
2019,7,14,30.12,23.58,26.87,84.62,7.24,1.77,0.93,179.25
2019,7,15,29.08,24.14,26.37,86.31,8.6,1.47,0.95,227.94
2019,7,16,30.05,23.49,26.31,87.88,3.28,1.97,1.01,171.94
2019,7,17,29.83,23.55,26.34,87.81,0.71,2.4,0.91,159.38
2019,7,18,31.06,23.49,26.67,86.62,0.6,2.35,1.2,152.5
2019,7,19,31.08,23.38,26.61,85.25,0.04,2.45,1.14,152.38
2019,7,20,31.85,23.26,26.91,83.94,0,1.73,1.12,155.31
2019,7,21,31.37,23.94,27.26,84.06,2.75,1.51,1.01,172
2019,7,22,34.12,24.28,28.04,81.75,2.53,1.45,0.1,178
2019,7,23,31.36,24.01,27.54,80.69,2.25,1.39,0.43,151.38
2019,7,24,29.41,24.44,26.62,85.38,4.82,1.7,0.71,172.31
2019,7,25,34.38,23.76,27.61,79.88,5.24,1.32,0.53,197.5
2019,7,26,30.94,24.33,27.01,81.62,0.58,1.38,0.27,144.69
2019,7,27,29.48,23.51,26.43,85.94,1.52,1.34,0.9,144.75
2019,7,28,30.08,23.94,26.44,86.56,1.68,1.68,0.96,156.5
2019,7,29,30.7,23.42,26.66,85.81,0.4,1.59,1.02,171.06
2019,7,30,30.64,24.41,27.01,84.69,0.14,1.74,0.81,185.44
2019,7,31,30.16,24.08,26.51,87,0.32,2.48,1.1,174.38
2019,8,1,30.62,23.2,26.28,82.25,1.74,2.3,1.09,176.56
2019,8,2,31.04,23.23,26.65,81.44,2.17,2.12,1.14,176.69
2019,8,3,30.98,23.21,26.98,82.5,1.06,1.8,0.7,173.81
2019,8,4,29.9,23.65,26.25,88.38,3.18,1.99,1.05,177.44
2019,8,5,29.91,23.66,26.37,87,2.3,2.55,1.02,172
2019,8,6,31.18,23.5,26.85,85.69,0,2,1.04,168.62
2019,8,7,30.62,23.63,26.75,86.12,0.1,1.4,0.64,179
2019,8,8,30.87,23.62,26.59,86.81,0.63,1.84,0.94,170.38
2019,8,9,30.13,23.72,26.49,88.38,1.8,2.32,1.02,185
2019,8,10,29.87,24.16,26.68,87.19,0.36,2.46,0.99,174.62
2019,8,11,30.72,24.22,26.78,87.12,1,2.32,0.94,176.38
2019,8,12,31.83,24.39,27.37,84.94,7.27,1.78,1.18,176.25
2019,8,13,31.23,23.76,27.07,86.38,8.65,1.95,1.04,163.56
2019,8,14,30.42,24.22,26.81,87.25,1.62,1.5,0.97,181.56
2019,8,15,32.41,24.63,27.07,86.38,14.84,1.91,0.45,209.25
2019,8,16,30.02,23.91,26.53,86.81,4.85,2.2,1.03,184.44
2019,8,17,28.94,24.32,26.12,90.44,3.24,2.01,0.95,167.56
2019,8,18,31.26,23.68,26.82,86.5,4.53,1.91,1.12,125.56
2019,8,19,31.88,22.99,26.69,82.69,0.3,2.1,1.24,149.81
2019,8,20,31.93,23.12,26.92,84.69,0.45,2,1.24,150.31
2019,8,21,31.67,23.14,26.87,84.31,0.98,2.59,1.2,176.31
2019,8,22,30.24,24.32,26.83,85.5,3.82,1.77,0.84,204.5
2019,8,23,31.75,23.44,26.94,84.75,0.89,1.83,1.07,142.38
2019,8,24,31.9,23.36,27.15,83.25,0.72,1.57,0.95,141.25
2019,8,25,29.83,24.33,26.31,88.06,1.83,1.57,0.51,178.38
2019,8,26,35.58,24.24,28.74,76.5,8.08,1.32,0.09,262.62
2019,8,27,33.42,23.04,27.1,82.38,7.85,1.66,0.48,263.62
2019,8,28,30.39,23.41,26.42,84.94,1.54,1.34,0.53,165.44
2019,8,29,30.55,23.87,26.44,86.12,2.8,2.01,1.1,171.38
2019,8,30,30.2,23.76,26.37,87.62,4.51,2.79,1.05,165.5
2019,8,31,32.27,22.05,26.33,82.62,0,2.43,1.24,141.06
2019,9,1,31.86,21.8,26.48,78.88,0.05,2.2,1.1,164.94
2019,9,2,30.56,23.7,26.78,85.88,1.4,1.68,1.14,148.75
2019,9,3,29.89,25.12,27.19,85.31,22.24,1.61,0.01,186.31
2019,9,4,30.3,23.77,26.61,87.44,3.31,1.77,1.01,172.44
2019,9,5,30.67,23.8,26.76,86.56,1.46,1.93,1.13,162.75
2019,9,6,32.23,23.47,27.11,84.75,0.4,1.62,1.03,152.06
2019,9,7,32.36,23.38,27.2,84.94,1.28,1.93,1.2,145.88
2019,9,8,31.98,22.79,26.94,84.25,0.69,2.23,1.15,143.19
2019,9,9,31.46,23.15,27.02,83.81,0.68,1.56,0.7,151.06
2019,9,10,30.73,23.98,26.72,87.06,0.43,1.82,0.65,155.06
2019,9,11,32.31,23.3,26.86,82.81,0.01,1.91,1.24,136.5
2019,9,12,32.45,23.05,27.13,79.75,0.05,1.54,0.69,132.38
2019,9,13,30.98,24.17,27.07,83.56,2.35,1.8,0.05,195.5
2019,9,14,28.99,24.14,25.83,88.44,4.96,2.73,0.79,248.56
2019,9,15,30.36,23.28,26.26,82.06,0.16,1.48,0.44,219.38
2019,9,16,30.47,23.76,26.42,84.94,0,1.68,0.96,185.5
2019,9,17,31.66,23.55,26.94,84.56,1.1,1.64,1.06,167.38
2019,9,18,31.39,23.91,26.91,86.62,1.27,2.04,1.09,137.94
2019,9,19,31.76,22.83,26.67,85.5,0.33,2.05,1.09,134
2019,9,20,32.81,22.78,27.03,83.06,0.14,1.77,1.18,135.69
2019,9,21,32.07,22.37,26.54,82.44,0.03,2.45,1.28,134.19
2019,9,22,32.16,21.66,26.4,78.25,0,1.98,1.3,112
2019,9,23,31.15,23.46,26.48,86.06,1.3,2.46,1.12,74.62
2019,9,24,32.09,23.69,26.93,85.25,1.28,2.41,1.22,50.62
2019,9,25,30.51,23.21,26.31,88.19,23.45,1.62,0.62,59.88
2019,9,26,32.23,23.48,27.19,81.88,12.07,1.43,1.07,77
2019,9,27,32.25,22.85,26.97,83.94,4.8,1.18,0.47,57.38
2019,9,28,32.67,23.22,28.15,76.44,5.7,1.33,0.15,100.94
2019,9,29,32.19,23.61,27.72,81.06,7.36,1.22,0.41,99.81
2019,9,30,31.58,24.58,27.48,81.62,3.48,1.26,0.37,173.19
2019,10,1,32.05,23.51,26.88,82.62,3.71,2.07,0.65,145
2019,10,2,32.33,23.67,26.96,80.62,5.43,1.92,0.62,138.38
2019,10,3,30.97,23.3,26.5,81.88,7.33,1.75,0.23,166.56
2019,10,4,31.94,23.54,27.01,79.88,3.39,1.66,0.28,159.31
2019,10,5,32.03,23.07,26.73,83,4.7,1.73,1.08,125.94
2019,10,6,32.39,23.18,27.05,82.06,8.83,1.66,0.99,133.56
2019,10,7,31.08,23.5,26.5,86.75,16.88,1.59,0.97,98
2019,10,8,32.81,23.22,27.65,80.25,9.19,1.22,0.74,83.69
2019,10,9,32.58,23.1,27.48,81.12,17.68,1.2,0.84,96
2019,10,10,33.28,22.95,27.94,78.19,6.51,1.34,0.52,108.75
2019,10,11,33.99,23.36,28.21,77.31,6.46,1.27,0.43,109.38
2019,10,12,33.08,23.25,27.9,79.31,5.89,1.08,0.38,142.69
2019,10,13,31.95,24.07,27.42,84.5,11.96,1.18,0.22,179
2019,10,14,31.61,23.9,27.33,82.81,15.26,1.27,0.97,101.75
2019,10,15,32.44,23.33,27.58,78.5,10.43,1.27,0.96,100.62
2019,10,16,32.27,23.44,27.26,82.94,1.33,1.3,0.56,84.62
2019,10,17,32.51,23.83,27.33,85.56,26.13,1.22,0.13,98.62
2019,10,18,32.69,24.33,27.94,81.88,20.53,1.38,0.11,131.12
2019,10,19,32.35,23.83,27.62,82.94,11.86,1.57,0.71,79.81
2019,10,20,32.8,23.72,27.49,82.25,1.48,1.41,0.94,89.62
2019,10,21,32.1,23.81,27.28,84.62,4.73,1.14,0.9,66
2019,10,22,29.26,23.81,25.93,90.81,27.02,1.66,0.89,67.75
2019,10,23,33.15,24.03,27.67,80.44,17.57,1.41,0.42,130.81
2019,10,24,32.65,23.94,27.68,79.5,8.07,1.2,0.39,129.12
2019,10,25,34.03,23.46,27.91,81.69,17.88,0.98,0.39,161.69
2019,10,26,32.87,23.87,26.85,87.56,17.91,1.26,0.28,193.56
2019,10,27,32.87,23.9,27.46,80.75,11.95,1.28,0.28,219.19
2019,10,28,32.8,23.49,27.36,81,6.99,1.19,0.33,185.62
2019,10,29,31.9,23.3,27.26,82.25,4.34,1.12,0.74,76.69
2019,10,30,32.44,24.08,27.53,82.19,7.18,1.53,0.18,116.75
2019,10,31,28.89,24.15,25.98,89.44,3.07,2.16,0.2,229.81
2019,11,1,31.12,23.28,26.44,84.19,1.31,1.86,1.13,259.38
2019,11,2,30.87,23.3,26.62,85.38,4.79,1.85,1.02,259.62
2019,11,3,31.52,23.19,27.3,79.62,4.88,1.27,0.63,250.81
2019,11,4,30.37,23.09,26.58,84.25,0.35,1.51,0.72,282.19
2019,11,5,31.44,23.71,27.5,79.44,0.45,1.38,0.17,240.56
2019,11,6,32.6,23.24,27.66,80.12,5.2,1.8,0.34,150.69
2019,11,7,33.41,23.75,28.3,76.88,19.58,1.31,0.35,234.19
2019,11,8,30.7,24.01,26.76,81.94,28.9,2.23,0.57,237.94
2019,11,9,31.76,22.38,26.8,80.12,0.97,1.58,0.68,281.56
2019,11,10,32.52,22.73,27.04,82.44,0.92,1.75,0.45,276.56
2019,11,11,33.23,23.9,27.46,82.31,3.38,1.78,0.73,256.88
2019,11,12,31.23,23.55,26.9,84.81,1.26,1.3,0.45,233.19
2019,11,13,31.23,23.3,26.89,86,0.71,1.27,0.38,78.12
2019,11,14,30.78,24.15,26.56,88.25,4.14,1.58,0.96,73.25
2019,11,15,30.94,22.98,26.4,86.94,5.2,1.66,1.03,55.25
2019,11,16,31.63,23.1,26.58,86.44,8.3,1.77,1.12,70.69
2019,11,17,32.63,22.9,27.09,81.88,2.16,1.31,0.74,87.19
2019,11,18,32.25,23.38,27.17,82.69,5.02,1.34,0.33,56.38
2019,11,19,31.42,23.33,26.48,86.38,3.22,1.98,1.09,30.94
2019,11,20,29.33,23.16,25.6,91.69,4.5,1.93,1.15,41
2019,11,21,28.6,23.32,25.62,91.81,4.14,1.77,1.02,43.56
2019,11,22,29.48,23.36,25.76,89.56,4.47,1.56,0.71,65.31
2019,11,23,30.28,23.51,26.02,88.06,10.43,1.84,0.91,43.94
2019,11,24,31.41,22.51,26.46,85,6.71,1.41,0.88,50.44
2019,11,25,32.27,23.56,26.69,88.12,16.48,1.49,0.86,110.75
2019,11,26,30.99,23.15,26.26,87.94,10.99,1.79,1.17,113.88
2019,11,27,30.56,23.74,26.33,89.75,5.88,2.3,1.41,42.12
2019,11,28,30.32,23.75,26.42,89.56,3.41,2.27,1.27,53.12
2019,11,29,28.71,24.23,26.01,93.88,9.79,2.35,1.11,35.06
2019,11,30,30.57,24.23,26.54,90.44,7.77,1.73,1.16,44.38
2019,12,1,29.38,24.08,26.19,92.19,36.88,1.83,1.11,29.81
2019,12,2,29.28,23.39,25.65,91.62,16.16,2.13,1.09,29.94
2019,12,3,30.29,23.02,25.73,86.5,0.5,3.01,1.61,44.56
2019,12,4,30.34,22.3,25.44,84.94,0.08,3.41,1.51,41.56
2019,12,5,31.03,21.83,25.6,85.19,0.34,2.76,1.49,38.62
2019,12,6,30.82,21.89,25.51,86.69,24.24,2.74,1.5,36.5
2019,12,7,29.4,21.96,25.1,88.81,4.76,3.43,1.55,45.06
2019,12,8,29.62,22.66,25.38,89.56,9.08,2.88,1.38,39.5
2019,12,9,27.92,22.83,24.73,92.25,9.05,2.95,1.45,43.81
2019,12,10,29.3,22.28,25.2,89.88,3.3,2.34,1.16,41.31
2019,12,11,29.3,22.73,25.3,89.62,6.57,2.34,1.23,42.06
2019,12,12,29.9,22.09,25.09,88.75,3.21,2.77,1.36,36.69
2019,12,13,30.22,21.38,25.14,89,19.28,2.55,1.29,31.62
2019,12,14,26.56,22.94,24.46,95.88,36.81,2.37,0.93,66.88
2019,12,15,27.51,23,24.96,95.06,35.7,1.4,0.91,46.31
2019,12,16,29.29,23.01,25.15,90.19,13.28,1.93,1.11,37.75
2019,12,17,28.97,22.55,25.3,90.06,10.19,1.52,0.55,33.31
2019,12,18,31.26,23.13,26.35,89.81,13.85,1.27,0.2,39.06
2019,12,19,31.08,23.3,26.4,87.38,2.33,1.48,1.01,36.88
2019,12,20,30.59,23.01,25.92,89.12,1.56,2.57,1.32,49.44
2019,12,21,30.73,23.15,26.08,89.06,1.54,2.12,1.24,47.94
2019,12,22,30.8,22.64,26.14,88.44,1.18,2.27,0.36,30.38
2019,12,23,30.37,23.43,25.89,87.75,2.03,1.72,0.32,59.94
2019,12,24,30.59,22.98,25.99,87.38,11.8,2.53,1.05,35.38
2019,12,25,31.3,22.55,26.08,85.69,1.91,1.95,0.82,34.44
2019,12,26,31.11,22.13,25.95,83.94,1.56,1.84,0.75,34.12
2019,12,27,29.62,22.67,25.32,88,0.61,2.25,1.34,43.44
2019,12,28,30.47,21.9,25.48,86.38,1.2,2.78,1.52,47
2019,12,29,31.19,22.15,25.94,85.56,0.41,2.36,0.99,45.19
2019,12,30,31.37,22.6,26.14,85.25,0.07,2.48,1.41,45.94
2019,12,31,30.75,21.84,25.81,86,0.06,2.52,1.27,40.12
2020,1,1,30.32,21.61,25.57,86.75,1.3,2.92,1.34,38.62
2020,1,2,29.99,22.77,25.56,89.62,5.72,2.85,1.34,36.25
2020,1,3,30.29,22.71,25.7,88.44,1.1,2.41,1.32,34.38
2020,1,4,30.51,22.6,25.6,86.88,0.1,2.76,1.27,33
2020,1,5,30.93,21.73,25.44,87.69,2.63,2.55,1.52,40.25
2020,1,6,30.8,21.66,25.58,86.5,2.5,2.34,0.8,31
2020,1,7,30.44,22.46,25.83,87.19,0.76,2.21,1.14,82.25
2020,1,8,30.01,23.1,25.78,88.75,5.49,2.55,1.31,28.31
2020,1,9,30.33,23.04,25.92,88.75,5.42,2.52,1.22,35.44
2020,1,10,31.07,22.51,26.22,85.44,1.22,2.03,0.4,40.12
2020,1,11,31.69,23.69,27.01,82.44,0.91,0.94,0.23,60.69
2020,1,12,32.48,22.83,26.67,83.5,21.64,1.2,0.36,137
2020,1,13,31.02,22.19,25.69,85.69,1.65,2.04,1.06,41.88
2020,1,14,31.62,21.89,26.03,84.38,0.01,2.29,1.18,45.38
2020,1,15,31.3,22.34,25.99,85.75,1.61,2.47,1.39,40.75
2020,1,16,31.98,21.96,26.26,84.19,0.6,2.31,0.52,49.94
2020,1,17,31.5,22.34,26.19,84.25,0.02,2.23,1.29,38.06
2020,1,18,31.88,22.38,26.62,86.12,3.97,2,0.95,43.12
2020,1,19,31.71,23.66,26.73,87.69,13.55,2.21,1.45,52.19
2020,1,20,31.02,23.96,26.58,87.81,1.59,2.49,1.4,52.75
2020,1,21,30.26,23.69,25.84,89.12,2.45,2.52,1.27,46.75
2020,1,22,31.69,22.62,26.35,85.62,0.26,2.64,1.32,43.38
2020,1,23,31.8,22.65,26.41,84.75,0.04,2.43,1.27,38.94
2020,1,24,31,22.02,25.73,82.62,0.01,2.52,1.44,38.62
2020,1,25,32.12,20.94,25.83,80.94,0,2.48,0.66,55.25
2020,1,26,32.83,21.45,26.76,81.94,0.09,1.71,0.37,123.31
2020,1,27,32.01,23.49,26.87,86.75,1.66,1.7,0.38,127.31
2020,1,28,32.65,23.66,27.58,83.88,2.58,1.53,0.16,74.88
2020,1,29,30.08,24.11,26.28,89.88,20.5,1.95,0.3,95.88
2020,1,30,32.15,22.89,26.67,85,3.5,1.69,0.67,60.12
2020,1,31,31.01,22.89,25.94,86.69,1.6,2.69,1.17,40.88
2020,2,1,30.8,23.38,26.14,86.12,0.59,3.11,1.56,51.62
2020,2,2,31.1,22.37,25.89,83.5,0.05,3.11,1.59,45.12
2020,2,3,31.11,21.17,25.31,82.62,0.01,2.77,1.32,42.56
2020,2,4,31.32,20.87,25.39,81.69,0,2.12,1.11,44.25
2020,2,5,31.3,21.32,25.72,84.31,1.81,2.44,1.27,45.62
2020,2,6,31.64,22.18,26.08,83.31,0.15,2.66,1.34,44
2020,2,7,30.92,22.16,25.58,82,0.18,2.73,1.28,39.38
2020,2,8,31.3,20.84,25.58,81.5,0.22,2.04,0.88,32.69
2020,2,9,31.21,22.23,26.02,87.5,11.79,2.35,0.91,24.19
2020,2,10,28.62,23.25,25.2,92.5,14.99,1.72,1.05,135.94
2020,2,11,29.85,23.24,26.01,89.56,2.8,2.34,1.2,52.25
2020,2,12,31.05,23.74,26.4,88.06,2.07,2.07,1.3,62.69
2020,2,13,31.94,23.05,26.73,86.25,10.81,2.38,1.24,54.5
2020,2,14,33,22.64,27.01,83.62,4.27,2.01,0.75,42.38
2020,2,15,33.51,22.09,27.39,81.06,3.41,1.23,0.26,165.75
2020,2,16,33.11,21.9,26.99,81.12,0.46,1.27,0.17,96.12
2020,2,17,31.33,22.69,26.24,82.81,1.03,1.99,1.12,42.25
2020,2,18,28.35,23.14,25.35,90.69,11.2,2.55,1.14,52.75
2020,2,19,31.4,22.44,26.07,84.62,0.48,2.71,1.3,40
2020,2,20,31.22,22.63,26.02,84.88,0.94,2.98,1.27,34.88
2020,2,21,31.08,22.92,26.12,84.81,2.23,3.38,1.3,35.19
2020,2,22,30.58,22.91,25.76,83.69,1.71,3.97,1.48,40.88
2020,2,23,31.39,22.66,26.02,82.94,0.06,2.98,1.47,42.75
2020,2,24,31.65,22.72,26.1,84.25,0.66,3.05,1.41,41.06
2020,2,25,32.4,22.17,26.31,83.31,1.39,2.45,1.35,45.19
2020,2,26,32.37,22.37,26.35,84.62,11.55,2.52,1.39,39.25
2020,2,27,32.3,22.58,26.5,84.38,4.89,2.6,1.43,45.69
2020,2,28,32.28,22.15,26.37,82.31,0,2.6,1.57,48.56
2020,2,29,32.06,21.73,26.09,81.88,0,2.66,1.34,47.81
2020,3,1,32.61,22.04,26.52,81.25,0.72,2.33,1.25,43
2020,3,2,33.36,21.56,26.69,81.62,8.35,2.23,0.88,40.62
2020,3,3,32.81,23.22,27.01,83.56,3.39,2.52,1.29,43.69
2020,3,4,33.32,23.08,27.41,80.88,0.02,2.45,1.02,50.19
2020,3,5,30.88,23.75,26.62,87.06,3.41,1.84,0.86,66.75
2020,3,6,33.25,23.92,27.73,79,3.41,1.18,0.03,117.69
2020,3,7,33.08,23.16,27.31,84.5,6.28,1.45,0.03,75.81
2020,3,8,32.97,24.37,27.94,77.19,2.08,1.06,0.47,178.88
2020,3,9,33.55,24.11,28.2,78.19,0.98,1.12,0.08,254.81
2020,3,10,34.15,24.21,28.62,81.62,0.04,1.12,0.1,188.12
2020,3,11,34.07,24.52,28.4,81.06,8.89,1.53,0.63,106.44
2020,3,12,33.47,22.94,27.41,81.75,2.32,1.85,1.02,62.88
2020,3,13,33.94,22.99,27.86,78.88,0.5,1.8,0.97,46.12
2020,3,14,32.44,24.03,27.29,83.5,0.07,2.09,1.27,57.88
2020,3,15,32.08,24.11,27.22,84.81,5.19,2.02,1.27,52.56
2020,3,16,31.74,23.64,26.76,84.12,1.41,2.57,1.41,52.69
2020,3,17,33.54,22.24,27.07,78.75,0.13,2.83,1.29,45.69
2020,3,18,33.34,23.22,27.14,81.38,2.55,2.27,0.68,99.5
2020,3,19,33.35,22.44,27.23,76.94,4.12,1.89,0.31,117.31
2020,3,20,33.8,22.73,27.37,78.56,0.25,1.82,0.26,103
2020,3,21,33.18,22.74,27.15,81.69,7.64,1.81,0.84,68.62
2020,3,22,32.14,23.71,27.55,81.38,4.93,1.22,0.04,136.06
2020,3,23,33.65,24.39,27.3,86.88,11.82,1.2,0.48,91.56
2020,3,24,32.08,23.55,27.12,84.81,11.01,1.6,0.94,52.44
2020,3,25,33.36,22.88,27.35,81.56,0.48,1.7,1.15,71.44
2020,3,26,33.9,23,27.68,81.25,0.45,2.34,1.29,60.06
2020,3,27,33.06,23.65,27.64,83.88,10.22,1.48,0.64,33.25
2020,3,28,33.85,23.51,28.44,78.19,1.43,1.19,0.35,78.62
2020,3,29,33.9,23.36,28.12,80.31,3.88,1.56,0.51,89.75
2020,3,30,33.48,23.23,27.67,80.44,2.91,1.74,0.47,145.69
2020,3,31,34.87,22.23,27.99,77.44,2.78,1.34,0.19,125.88
2020,4,1,35.42,23.63,29.11,76.81,1.1,1.13,0.14,97.12
2020,4,2,34.26,24.62,28.48,81,15,1.58,1,49.25
2020,4,3,32.37,24.14,27.48,85.25,11.48,2,1.04,45.38
2020,4,4,32.15,23.96,27.08,86.56,2.48,2.23,1.07,51.31
2020,4,5,33.01,23.48,27.55,84.94,1.68,2,0.81,53.25
2020,4,6,33.1,24.56,27.96,82.12,13.8,1.06,0.21,175.94
2020,4,7,34.58,24.72,28.84,79.88,15.05,1.24,0.2,150.75
2020,4,8,33.84,23.67,28.28,79.62,1.55,1.14,0.12,80.69
2020,4,9,33.24,23.86,27.64,81.19,1,1.66,1.01,52.38
2020,4,10,33.93,22.62,27.7,78.88,0.15,2.07,0.88,75.12
2020,4,11,31.77,23.97,27.3,81.81,0.04,1.52,0.93,90.44
2020,4,12,32.57,23.98,27.9,82.62,2.42,1.62,0.7,67.5
2020,4,13,32.05,24.65,27.69,85.5,3.61,1.51,0.43,69.88
2020,4,14,33.88,23.64,27.8,77.94,0.05,2.12,1.01,64.81
2020,4,15,34.27,23.01,28.08,78.56,2.72,1.83,0.9,55.69
2020,4,16,34.45,23.92,28.26,78.62,5.12,2.23,0.76,52.19
2020,4,17,35.28,22.57,28.4,75.31,0.37,1.49,0.6,105.31
2020,4,18,34.18,23.68,28.12,79.44,7.37,1.43,0.91,64.38
2020,4,19,35.09,23.01,28.51,75.56,0.78,1.41,1.03,81.25
2020,4,20,33.43,24.45,28.17,80.31,2.31,1.83,1.08,63.56
2020,4,21,32.52,24.11,27.59,86.31,12.61,1.73,0.99,72.81
2020,4,22,32.39,24.52,27.59,86.31,21.59,1.38,0.98,63.19
2020,4,23,35.05,24.48,28.27,83.44,40.37,1.21,0.71,62.31
2020,4,24,33.25,23.8,27.75,83.38,9.79,1.23,0.83,45.62
2020,4,25,31.08,23.99,26.8,87.88,6.24,1.52,1.02,57.06
2020,4,26,30.76,24.05,26.75,87.5,6.03,1.74,0.51,40.06
2020,4,27,33.66,24.33,27.8,82.31,21.53,1.35,0.27,136.56
2020,4,28,29.98,23.43,26.3,88.12,7.51,1.34,0.67,225.94
2020,4,29,33.8,23.42,27.98,81.81,1.83,1.02,0.47,152.94
2020,4,30,33.93,24.6,27.85,86.81,8.53,1.21,0.05,109.25
2020,5,1,29.52,24.76,26.61,88.88,4.69,1.68,0.68,248.31
2020,5,2,30.61,24.3,26.98,88.5,4.38,1.64,0.43,255.75
2020,5,3,30.26,25.08,27.15,85.88,0.2,1.27,0.63,163.12
2020,5,4,32.72,25.18,28.38,82.06,0.5,1.16,0.12,262.56
2020,5,5,34.25,24.23,28.37,82.31,13.72,1.36,0.09,272.44
2020,5,6,33.42,24.78,28.79,81.62,9.04,1.28,0.41,253.81
2020,5,7,30.59,25.71,27.58,88.12,1.52,1.42,0.9,201.06
2020,5,8,31.23,25.31,27.82,85.69,4.98,1.52,0.85,190.06
2020,5,9,31.09,24.88,27.51,87,3.81,1.45,0.98,168.75
2020,5,10,31.14,25.05,27.63,88.56,1.52,1.96,0.9,139.75
2020,5,11,30.21,25.57,27.46,89.81,1.2,1.69,0.72,124.19
2020,5,12,30.62,25.53,27.6,89.94,4.66,1.58,0.98,118.81
2020,5,13,32.87,25.1,27.9,85.12,6.04,1.4,0.35,144.5
2020,5,14,32.51,24.12,28.03,83.12,2.69,1.39,0.98,134.38
2020,5,15,33.27,24.51,28.31,83.88,0.75,1.62,0.88,125.19
2020,5,16,32.25,25.35,28.37,86.19,11.39,1.67,0.9,141.06
2020,5,17,31.26,25.35,27.68,90.75,22.96,2.05,0.34,213.5
2020,5,18,33.8,24.47,29.26,79.06,0.04,1.24,0.66,231.5
2020,5,19,32.41,25.3,28.98,78.88,0.96,1.66,0.68,171.56
2020,5,20,35.23,25.57,28.63,83.12,3.13,1.38,0.77,187.06
2020,5,21,34.67,25.4,29.39,77,0.58,1.29,0.15,220.44
2020,5,22,30.3,25.4,27.3,90.31,10.89,1.23,0.27,168.62
2020,5,23,31,24.44,26.67,88.88,4.77,1.41,0.54,279.12
2020,5,24,33.51,24.68,28.35,77.94,2.19,1.34,0.41,186.38
2020,5,25,32.12,24.9,27.93,84,1.6,1.43,0.73,181.19
2020,5,26,35.7,25.4,28.81,81.44,10.15,1.35,0.59,194.31
2020,5,27,35.1,25.2,28.62,81.38,5.05,1.39,0.27,220.44
2020,5,28,35.29,25.27,28.51,82.94,0.93,1.18,0.11,177.19
2020,5,29,30.91,25.12,27.76,84.88,2.64,1.31,0.75,159.62
2020,5,30,34.32,25.16,28.62,81.56,7.02,1.3,0.45,145.25
2020,5,31,32.92,24.62,28.32,82.19,3.8,1.27,0.9,135.56
