YEAR,MO,DY,HR,T2M,WS10M,PRECTOTCORR,RH2M
2020,6,4,22,25.03,1.34,0.46,92.94
2020,6,4,23,24.55,1.33,0.46,96.12
2020,6,5,0,24.28,1.11,0.48,97.69
2020,6,5,1,24.16,1.21,0.51,98.25
2020,6,5,2,24.1,1.18,0.63,98.62
2020,6,5,3,24.17,1.17,0.86,98.81
2020,6,5,4,24.27,1.29,0.93,98.69
2020,6,5,5,24.28,1.44,0.72,98.75
2020,6,5,6,24.34,1.58,0.51,98.5
2020,6,5,7,24.86,1.51,1.19,97.5
2020,6,5,8,25.63,1.36,1.1,95.31
2020,6,5,9,26.56,1.64,0.66,87.38
2020,6,5,10,27.3,1.67,0.35,80.06
2020,6,5,11,27.87,1.68,0.29,76.56
2020,6,5,12,28.24,1.72,0.33,74.69
2020,6,5,13,28.35,1.71,0.28,74.25
2020,6,5,14,28.3,1.58,0.24,74.69
2020,6,5,15,28.03,1.3,0.22,76.88
2020,6,5,16,27.93,1.03,0.23,81.69
2020,6,5,17,27.08,1,0.38,86.94
2020,6,5,18,25.61,1.18,0.31,93.25
2020,6,5,19,25.04,1.21,0.34,95.31
2020,6,5,20,24.8,1.25,0.22,96.38
2020,6,5,21,24.69,1.2,0.21,97.12
2020,6,5,22,24.61,1.17,0.25,97.69
2020,6,5,23,24.52,1.18,0.54,98.19
2020,6,6,0,24.51,1.25,0.74,98.25
2020,6,6,1,24.53,1.33,1.11,98.25
2020,6,6,2,24.46,1.34,1.45,98.38
2020,6,6,3,24.34,1.29,1.22,98.62
2020,6,6,4,24.21,1.2,0.63,98.69
2020,6,6,5,24.05,1.16,0.28,98.75
2020,6,6,6,24.23,1.13,0.23,98.56
2020,6,6,7,25.13,1.26,0,97.25
2020,6,6,8,26.17,1.55,0,90.75
2020,6,6,9,27.17,1.56,0,77.5
2020,6,6,10,28.28,1.54,0,71.75
2020,6,6,11,29.15,1.54,0,68.19
2020,6,6,12,29.73,1.44,0,65.69
2020,6,6,13,30.05,1.28,0,64.44
2020,6,6,14,30.24,1.11,0,64
2020,6,6,15,30,0.92,0,65.69
2020,6,6,16,29.71,0.8,0,71.06
2020,6,6,17,29.11,0.94,0,78.31
2020,6,6,18,27.12,1.2,0,84.25
2020,6,6,19,26.45,1.33,0,86.5
2020,6,6,20,25.87,1.41,0,89.56
2020,6,6,21,25.42,1.41,0,91.94
2020,6,6,22,25.22,1.3,0,92.75
2020,6,6,23,25.17,1.13,0,92.62
2020,6,7,0,25.05,1,0,92.94
2020,6,7,1,24.92,0.95,0,93.44
2020,6,7,2,24.82,0.9,0,93.88
2020,6,7,3,24.83,0.79,0,93.88
2020,6,7,4,24.86,0.72,0,93.81
2020,6,7,5,24.89,0.71,0,93.69
2020,6,7,6,25.1,0.66,0,95.19
2020,6,7,7,26.53,0.74,0,91
2020,6,7,8,27.73,1.01,0,83.94
2020,6,7,9,28.62,1.12,0,79.19
2020,6,7,10,29.25,1.14,0.01,74.94
2020,6,7,11,29.74,1.15,0.01,71.94
2020,6,7,12,29.82,1.18,0.01,71.12
2020,6,7,13,29.69,1.21,0.01,71.81
2020,6,7,14,29.37,1.22,0.01,74.06
2020,6,7,15,29.03,1.13,0.01,76.81
2020,6,7,16,28.65,0.93,0,81.31
2020,6,7,17,27.85,0.88,0,87.56
2020,6,7,18,26.76,1.13,0,90
2020,6,7,19,26.46,1.24,0,89.56
2020,6,7,20,26.27,1.25,0,89.38
2020,6,7,21,26.15,1.2,0,88.94
2020,6,7,22,26.07,1.14,0,88.44
2020,6,7,23,25.96,1.09,0,88.19
2020,6,8,0,25.82,1.03,0,88.12
2020,6,8,1,25.62,0.99,0,88.38
2020,6,8,2,25.44,0.96,0,88.69
2020,6,8,3,25.31,0.89,0,88.88
2020,6,8,4,25.16,0.81,0,89.25
2020,6,8,5,25.13,0.63,0,89.19
2020,6,8,6,25.19,0.47,0,91.56
2020,6,8,7,26.87,0.39,0.18,97.31
2020,6,8,8,31.69,0.24,0.04,65.75
2020,6,8,9,33.34,0.24,0.05,54.62
2020,6,8,10,32.24,0.32,0.03,53.38
2020,6,8,11,32.07,0.43,0.02,53.12
2020,6,8,12,32.44,0.45,0.01,52.31
2020,6,8,13,32.59,0.38,0.01,52.5
2020,6,8,14,32.37,0.34,0.01,54.19
2020,6,8,15,33.59,0.36,0.01,54.44
2020,6,8,16,33.94,0.56,0.02,57.12
2020,6,8,17,31.3,0.66,0.03,64
2020,6,8,18,28.75,0.93,0.01,78.19
2020,6,8,19,27.48,1.25,0.01,84.56
2020,6,8,20,26.65,1.37,0.02,88.25
2020,6,8,21,26.14,1.29,0.04,90.19
2020,6,8,22,25.95,1.29,0.08,90.62
2020,6,8,23,25.92,1.26,0.09,90.31
2020,6,9,0,25.93,1.08,0.12,89.44
2020,6,9,1,25.86,0.8,0.15,91
2020,6,9,2,25.71,0.57,0.2,91.12
2020,6,9,3,25.38,0.57,0.24,91.5
2020,6,9,4,25.01,0.66,0.26,93.06
2020,6,9,5,24.69,0.73,0.22,94.31
2020,6,9,6,24.83,0.7,0.18,96.81
2020,6,9,7,26.77,0.92,0.02,97.69
2020,6,9,8,28.7,1.28,0.03,78.88
2020,6,9,9,29.48,1.4,0.03,71.88
2020,6,9,10,30.36,1.47,0.03,68.44
2020,6,9,11,31.05,1.48,0.04,65.94
2020,6,9,12,31.29,1.47,0.05,65
2020,6,9,13,31.2,1.44,0.06,65.56
2020,6,9,14,30.99,1.38,0.09,68.12
2020,6,9,15,30.98,1.26,0.1,71.44
2020,6,9,16,30.02,1.2,0.1,76.81
2020,6,9,17,28.55,1.16,0.09,85.69
2020,6,9,18,26.92,1.25,0.1,93.12
2020,6,9,19,26.36,1.4,0.1,94.81
2020,6,9,20,26.05,1.36,0.1,95.88
2020,6,9,21,25.91,1.36,0.11,96.69
2020,6,9,22,25.8,1.3,0.12,97.5
2020,6,9,23,25.62,1.23,0.14,98.31
2020,6,10,0,25.41,1.22,0.14,98.88
2020,6,10,1,25.21,1.26,0.15,99.25
2020,6,10,2,25.05,1.27,0.15,99.56
2020,6,10,3,24.92,1.25,0.11,99.81
2020,6,10,4,24.87,1.24,0.12,100
2020,6,10,5,24.88,1.35,0.14,99.81
2020,6,10,6,25.21,1.5,0.15,98.94
2020,6,10,7,26.08,1.48,0.31,97.12
2020,6,10,8,27.4,1.28,0.26,93.12
2020,6,10,9,28.98,1.18,0.16,81.31
2020,6,10,10,29.75,1.11,0.16,73.31
2020,6,10,11,30.52,1.16,0.14,68.62
2020,6,10,12,30.75,1.18,0.15,66.94
2020,6,10,13,30.79,1.16,0.16,66.88
2020,6,10,14,30.79,1.09,0.14,67.88
2020,6,10,15,30.72,0.94,0.13,71.62
2020,6,10,16,30.42,0.97,0.09,75.62
2020,6,10,17,28.73,1.08,0.07,81.56
2020,6,10,18,27.09,1.25,0.07,89.06
2020,6,10,19,26.51,1.42,0.07,90.31
2020,6,10,20,26.08,1.47,0.09,91.44
2020,6,10,21,25.72,1.46,0.11,92.38
2020,6,10,22,25.53,1.4,0.15,92.56
2020,6,10,23,25.4,1.29,0.21,92.44
2020,6,11,0,25.24,1.14,0.23,92.62
2020,6,11,1,25.06,1.02,0.28,93.25
2020,6,11,2,24.9,0.96,0.3,94
2020,6,11,3,24.72,0.96,0.33,95.06
2020,6,11,4,24.58,1.04,0.37,95.88
2020,6,11,5,24.36,1.12,0.36,97
2020,6,11,6,24.57,0.94,0.32,98.19
2020,6,11,7,25.58,1.07,0.01,96.88
2020,6,11,8,27.12,1.25,0.01,92.12
2020,6,11,9,28.09,1.39,0.01,83.5
2020,6,11,10,28.76,1.38,0.01,77.56
2020,6,11,11,29.45,1.02,0,73.75
2020,6,11,12,30.17,0.57,0,70.06
2020,6,11,13,30.35,0.34,0,68.69
2020,6,11,14,30.08,0.4,0,70.56
2020,6,11,15,30.4,0.49,0,74.75
2020,6,11,16,29.57,0.48,0,85.56
2020,6,11,17,28.29,0.78,0,84.31
2020,6,11,18,26.94,1.22,0,86.88
2020,6,11,19,26.26,1.44,0,89.12
2020,6,11,20,25.76,1.5,0,91.12
2020,6,11,21,25.43,1.47,0,92.44
2020,6,11,22,25.18,1.4,0,93.19
2020,6,11,23,24.83,1.19,0,94.5
2020,6,12,0,24.55,1.16,0,95.44
2020,6,12,1,24.26,1.17,0,96.75
2020,6,12,2,24.05,1.13,0,97.56
2020,6,12,3,23.96,1.06,0,97.88
2020,6,12,4,23.95,0.93,0,97.88
2020,6,12,5,24.02,0.95,0,97.44
2020,6,12,6,24.42,0.71,0,97.56
2020,6,12,7,25.41,0.52,0.84,100
2020,6,12,8,27.07,0.55,1.03,93.5
2020,6,12,9,28.55,0.52,1.73,90.12
2020,6,12,10,29.32,0.39,2.05,85.69
2020,6,12,11,30.15,0.26,1.76,80.19
2020,6,12,12,30.76,0.43,1.3,71
2020,6,12,13,30.9,0.66,0.86,68.44
2020,6,12,14,30.62,0.81,0.61,70.06
2020,6,12,15,31.23,0.82,1.01,70.69
2020,6,12,16,30.88,0.84,1.73,69.94
2020,6,12,17,29.08,0.78,1.77,77.19
2020,6,12,18,27.8,0.88,2,79.62
2020,6,12,19,26.89,1.19,2.27,83.75
2020,6,12,20,25.82,1.35,2.47,90.31
2020,6,12,21,25.02,1.35,2.29,94.56
2020,6,12,22,24.55,1.13,2,96.75
2020,6,12,23,24.34,1.04,1.39,97.56
2020,6,13,0,24.12,0.99,0.84,98.12
2020,6,13,1,23.98,0.95,0.46,98.12
2020,6,13,2,23.97,0.96,0.38,97.25
2020,6,13,3,24.01,0.71,0.46,96.44
2020,6,13,4,23.98,0.56,0.52,96.12
2020,6,13,5,23.91,0.51,0.54,96.06
2020,6,13,6,24.35,0.33,0.7,96.19
2020,6,13,7,26.89,0.49,0.07,99.81
2020,6,13,8,31.12,0.76,0.08,69.38
2020,6,13,9,33.17,0.87,0.07,57.62
2020,6,13,10,32.14,1.07,0.06,59.88
2020,6,13,11,30.77,1.28,0.07,63.19
2020,6,13,12,29.87,1.46,0.07,65.62
2020,6,13,13,29.29,1.45,0.05,68.94
2020,6,13,14,28.51,1.38,0.05,73.5
2020,6,13,15,28.03,1.26,0.05,77.06
2020,6,13,16,27.58,1.06,0.07,81.5
2020,6,13,17,26.73,0.88,0.05,87.94
2020,6,13,18,25.34,0.98,0.05,94.5
2020,6,13,19,24.87,1.11,0.03,95.25
2020,6,13,20,24.67,1.15,0.02,94.75
2020,6,13,21,24.53,1.1,0.02,94.12
2020,6,13,22,24.36,1.08,0.02,94.06
2020,6,13,23,24.26,1.07,0.02,93.94
2020,6,14,0,24.19,1.08,0.02,94.19
2020,6,14,1,24.15,1.1,0.03,94.44
2020,6,14,2,24.12,1.13,0.04,94.81
2020,6,14,3,24.04,1.23,0.06,95.62
2020,6,14,4,23.98,1.33,0.07,96.5
2020,6,14,5,23.96,1.38,0.08,97.19
2020,6,14,6,24.44,1.25,0.09,97.38
2020,6,14,7,25.87,1.34,0,93.94
2020,6,14,8,27.24,1.58,0,85.69
2020,6,14,9,28.51,1.77,0,78.19
2020,6,14,10,29.46,1.78,0,73.38
2020,6,14,11,30.26,1.84,0,69.5
2020,6,14,12,30.72,1.92,0,67.19
2020,6,14,13,30.76,1.95,0,66.56
2020,6,14,14,30.44,1.89,0,67.94
2020,6,14,15,29.73,1.72,0,71.94
2020,6,14,16,29.05,1.42,0,77.38
2020,6,14,17,27.97,1.06,0,86.62
2020,6,14,18,26.36,1.04,0,95.06
2020,6,14,19,25.91,1.12,0,96.06
2020,6,14,20,25.68,1.2,0,96.75
2020,6,14,21,25.46,1.26,0,97.44
2020,6,14,22,25.3,1.23,0,98
2020,6,14,23,25.12,1.23,0,98.56
2020,6,15,0,24.98,1.2,0.01,99
2020,6,15,1,24.86,1.09,0.01,99.31
2020,6,15,2,24.7,1.08,0.01,99.62
2020,6,15,3,24.62,1.13,0.01,99.81
2020,6,15,4,24.58,1.19,0.01,99.75
2020,6,15,5,24.57,1.27,0.01,99.56
2020,6,15,6,25.07,1.24,0.01,98.38
2020,6,15,7,26.6,1.38,0.04,92.12
2020,6,15,8,27.83,1.62,0.04,85.5
2020,6,15,9,28.86,1.93,0.02,79.06
2020,6,15,10,29.65,2.01,0.02,74.38
2020,6,15,11,30.12,1.99,0.01,71.56
2020,6,15,12,30.55,1.93,0.02,69.31
2020,6,15,13,30.8,1.89,0.02,68
2020,6,15,14,30.35,1.74,0.02,70.12
2020,6,15,15,29.74,1.54,0.02,74.62
2020,6,15,16,28.9,1.31,0.03,81.31
2020,6,15,17,27.58,1.09,0.03,90.5
2020,6,15,18,26.44,1.25,0.03,95
2020,6,15,19,26.08,1.22,0.04,96.25
2020,6,15,20,25.86,1.19,0.05,97.06
2020,6,15,21,25.68,1.17,0.06,97.69
2020,6,15,22,25.52,1.22,0.06,98
2020,6,15,23,25.34,1.21,0.09,98.38
2020,6,16,0,25.18,1.21,0.08,98.75
2020,6,16,1,25,1.18,0.09,99.06
2020,6,16,2,24.83,1.19,0.1,99.31
2020,6,16,3,24.72,1.19,0.1,99.31
2020,6,16,4,24.66,1.15,0.1,99.12
2020,6,16,5,24.65,1.19,0.12,98.5
2020,6,16,6,24.95,1.06,0.09,98
2020,6,16,7,26.19,0.89,0.09,96.94
2020,6,16,8,27.62,1.14,0.06,92.19
2020,6,16,9,28.33,1.1,0.06,81.19
2020,6,16,10,28.86,1.04,0.07,75.69
2020,6,16,11,29.58,0.99,0.06,72.06
2020,6,16,12,30.08,0.99,0.07,69.69
2020,6,16,13,30.19,1.07,0.06,69.12
2020,6,16,14,29.93,1.1,0.08,71
2020,6,16,15,29.65,1.06,0.08,76.06
2020,6,16,16,28.94,1.2,0.09,80.75
2020,6,16,17,27.46,1.08,0.09,88.19
2020,6,16,18,26.1,1.08,0.09,94.25
2020,6,16,19,25.67,1.16,0.1,95.56
2020,6,16,20,25.35,1.14,0.1,96.81
2020,6,16,21,25.06,1.03,0.09,97.88
2020,6,16,22,24.8,0.92,0.08,98.62
2020,6,16,23,24.59,0.93,0.06,98.81
2020,6,17,0,24.45,1,0.05,98.31
2020,6,17,1,24.39,1.03,0.04,97.44
2020,6,17,2,24.46,0.9,0.03,96.25
2020,6,17,3,24.67,0.6,0.03,94.25
2020,6,17,4,24.84,0.29,0.03,92.12
2020,6,17,5,24.9,0.19,0.04,90.94
2020,6,17,6,25.11,0.15,0.04,94.19
2020,6,17,7,28.18,0.37,0.15,92.62
2020,6,17,8,33.31,0.62,0.14,62.5
2020,6,17,9,32.83,0.78,0.14,56.81
2020,6,17,10,31.23,0.84,0.1,59.44
2020,6,17,11,31.2,0.86,0.07,59
2020,6,17,12,31.29,0.95,0.07,59.12
2020,6,17,13,31.07,1.06,0.08,60.75
2020,6,17,14,30.45,1.14,0.09,64.19
2020,6,17,15,30.01,1.17,0.11,68.81
2020,6,17,16,29.32,1.15,0.11,74.81
2020,6,17,17,28,1.07,0.08,82.88
2020,6,17,18,26.18,1.02,0.03,92.88
2020,6,17,19,25.58,1.1,0.01,94.56
2020,6,17,20,25.27,1.23,0.01,95.5
2020,6,17,21,25.05,1.25,0.01,96.25
2020,6,17,22,24.86,1.17,0.02,97.12
2020,6,17,23,24.66,1.03,0.05,97.81
2020,6,18,0,24.46,0.97,0.11,98.44
2020,6,18,1,24.26,1,0.2,98.88
2020,6,18,2,24.11,0.96,0.23,99.25
2020,6,18,3,24.03,0.95,0.28,99.19
2020,6,18,4,23.99,0.93,0.24,98.88
2020,6,18,5,24.1,1.01,0.26,97.25
2020,6,18,6,24.58,0.7,0.27,96.88
2020,6,18,7,27.19,0.67,0.12,92.62
2020,6,18,8,30.09,0.44,0.12,79.75
2020,6,18,9,32.08,0.14,0.18,77.31
2020,6,18,10,32.6,0.06,0.24,81.19
2020,6,18,11,33.39,0.14,0.28,75.19
2020,6,18,12,33.86,0.24,0.28,65.69
2020,6,18,13,33.14,0.32,0.23,68.62
2020,6,18,14,31.71,0.33,0.3,75.5
2020,6,18,15,30.37,0.48,0.42,81.69
2020,6,18,16,29.5,0.61,0.48,79.69
2020,6,18,17,28.07,0.73,0.54,84.31
2020,6,18,18,26.58,0.78,0.65,90.06
2020,6,18,19,25.84,0.79,0.82,93.5
2020,6,18,20,25.42,0.77,1.02,95.31
2020,6,18,21,25.19,0.72,1.21,96.38
2020,6,18,22,25.1,0.55,1.4,97.19
2020,6,18,23,25.06,0.5,1.41,96.69
2020,6,19,0,25.01,0.45,1.19,95.81
2020,6,19,1,24.87,0.53,0.83,96.31
2020,6,19,2,24.69,0.68,0.64,97.31
2020,6,19,3,24.55,0.78,0.54,97.94
2020,6,19,4,24.51,0.8,0.39,97.44
2020,6,19,5,24.52,0.8,0.22,96.56
2020,6,19,6,24.73,0.75,0.1,96.88
2020,6,19,7,26.1,0.92,0.93,95.69
2020,6,19,8,28.39,1.05,0.62,86.75
2020,6,19,9,29.75,0.93,0.49,74.94
2020,6,19,10,30.83,0.93,0.64,69.75
2020,6,19,11,31.39,1.01,1.16,68
2020,6,19,12,31.37,1.11,1.76,67.75
2020,6,19,13,30.98,1.18,1.95,69.25
2020,6,19,14,29.94,1.25,2.19,73.62
2020,6,19,15,29.21,1.22,2.3,78.38
2020,6,19,16,28.38,1.13,2.5,82.25
2020,6,19,17,27.12,1.1,2.02,86.44
2020,6,19,18,25.78,0.91,1.67,92.75
2020,6,19,19,25.36,1.03,1.37,94.62
2020,6,19,20,25.15,1.1,1.02,94.94
2020,6,19,21,25.01,1.16,0.75,95.31
2020,6,19,22,24.9,1.18,0.51,95.25
2020,6,19,23,24.82,1.16,0.33,94.94
2020,6,20,0,24.8,1.14,0.21,94.19
2020,6,20,1,24.82,1.02,0.2,93.12
2020,6,20,2,24.85,0.93,0.68,92.19
2020,6,20,3,24.75,0.97,1.47,92.38
2020,6,20,4,24.62,1.03,2.45,92.88
2020,6,20,5,24.53,1.04,2.95,93.5
2020,6,20,6,24.8,0.96,2.17,95.31
2020,6,20,7,26.12,0.93,1.19,96
2020,6,20,8,28.05,1.23,1.1,90.81
2020,6,20,9,28.58,1.2,1.13,83.81
2020,6,20,10,29.07,1.23,1.18,80.12
2020,6,20,11,28.97,1.36,1.1,78.75
2020,6,20,12,28.59,1.49,1.19,79.5
2020,6,20,13,28.21,1.5,1.31,80.62
2020,6,20,14,27.83,1.4,1.31,82.56
2020,6,20,15,27.42,1.23,1.3,85.69
2020,6,20,16,27.02,1.04,0.97,89.69
2020,6,20,17,26.38,0.95,0.39,93.25
2020,6,20,18,25.3,0.98,0.13,96.62
2020,6,20,19,25.01,1.11,0.05,96.88
2020,6,20,20,24.86,1.16,0.01,96.38
2020,6,20,21,24.81,1.13,0,95.5
2020,6,20,22,24.8,1.04,0.01,94.44
2020,6,20,23,24.76,1.04,0.02,93.69
2020,6,21,0,24.58,1.07,0.06,94.19
2020,6,21,1,24.37,1.09,0.24,95.31
2020,6,21,2,24.17,1.18,0.43,96.12
2020,6,21,3,23.98,1.26,0.71,96.94
2020,6,21,4,23.87,1.26,0.62,97.5
2020,6,21,5,23.78,1.29,0.26,97.88
2020,6,21,6,24.31,1.17,0.13,98.25
2020,6,21,7,25.9,1.36,0.27,95.94
2020,6,21,8,26.87,1.83,0.78,87.62
2020,6,21,9,27.89,1.99,0.99,79.5
2020,6,21,10,28.93,1.97,0.83,74.38
2020,6,21,11,29.71,1.86,0.6,70.5
2020,6,21,12,30.15,1.88,0.62,68.44
2020,6,21,13,30.13,2.1,0.62,68.69
2020,6,21,14,29.7,2.11,0.5,70.81
2020,6,21,15,28.98,1.89,0.47,75.06
2020,6,21,16,28.05,1.54,0.51,81.31
2020,6,21,17,26.94,1.18,0.58,89.81
2020,6,21,18,25.62,1.16,0.54,96.38
2020,6,21,19,25.34,1.22,0.58,97.06
2020,6,21,20,25.19,1.24,0.56,97.5
2020,6,21,21,24.99,1.21,0.68,98
2020,6,21,22,24.83,1.21,0.55,98.38
2020,6,21,23,24.69,1.24,0.46,98.62
2020,6,22,0,24.57,1.23,0.45,98.75
2020,6,22,1,24.44,1.23,0.37,98.88
2020,6,22,2,24.3,1.26,0.32,99
2020,6,22,3,24.21,1.31,0.42,99
2020,6,22,4,24.15,1.31,0.37,98.94
2020,6,22,5,24.08,1.32,0.32,98.88
2020,6,22,6,24.5,1.25,0.28,98.44
2020,6,22,7,25.78,1.33,0.52,96.81
2020,6,22,8,26.62,1.69,0.45,90.94
2020,6,22,9,27.67,1.74,0.33,81.44
2020,6,22,10,28.54,1.88,0.44,76.5
2020,6,22,11,28.92,2,0.52,74.69
2020,6,22,12,29.05,2.11,0.65,73.94
2020,6,22,13,29,2.18,0.56,73.56
2020,6,22,14,28.74,2.14,0.54,74.25
2020,6,22,15,28.22,1.97,0.49,76.69
2020,6,22,16,27.47,1.53,0.52,81.56
2020,6,22,17,26.58,1.09,0.52,89.31
2020,6,22,18,25.21,1.13,0.48,95.94
2020,6,22,19,24.84,1.26,0.68,96.56
2020,6,22,20,24.62,1.31,0.9,96.88
2020,6,22,21,24.44,1.35,1.03,97.12
2020,6,22,22,24.23,1.23,1.28,97.81
2020,6,22,23,24.07,1.21,1.48,98.06
2020,6,23,0,23.91,1.21,1.92,98.31
2020,6,23,1,23.8,1.22,2.54,98.44
2020,6,23,2,23.78,1.22,3.11,98.44
2020,6,23,3,23.76,1.2,3.66,98.5
2020,6,23,4,23.76,1.22,4.02,98.44
2020,6,23,5,23.79,1.32,3.84,98.56
2020,6,23,6,24.19,1.41,3.93,98.56
2020,6,23,7,24.95,1.51,0.07,98.12
2020,6,23,8,25.79,1.66,0.09,95.75
2020,6,23,9,26.37,1.87,0.08,89.38
2020,6,23,10,27.23,1.96,0.09,82.12
2020,6,23,11,28,1.88,0.1,77.38
2020,6,23,12,28.6,1.73,0.14,74.06
2020,6,23,13,28.89,1.56,0.18,72.62
2020,6,23,14,28.68,1.35,0.21,73.75
2020,6,23,15,28.3,1.11,0.23,77.94
2020,6,23,16,28.26,0.96,0.17,83.31
2020,6,23,17,27.06,1,0.12,87.19
2020,6,23,18,25.37,1.1,0.08,94.19
2020,6,23,19,24.77,1.07,0.07,95.81
2020,6,23,20,24.54,1.14,0.06,96.62
2020,6,23,21,24.36,1.21,0.05,97.44
2020,6,23,22,24.22,1.21,0.05,98
2020,6,23,23,24.1,1.17,0.07,98.31
2020,6,24,0,24.01,1.17,0.09,98.56
2020,6,24,1,23.92,1.19,0.11,98.81
2020,6,24,2,23.86,1.22,0.11,99
2020,6,24,3,23.8,1.23,0.1,99.12
2020,6,24,4,23.79,1.25,0.08,99.12
2020,6,24,5,23.78,1.29,0.06,99.12
2020,6,24,6,24.05,1.37,0.05,98.81
2020,6,24,7,24.73,1.5,0.26,98
2020,6,24,8,25.65,1.56,0.25,96.06
2020,6,24,9,26.62,1.83,0.16,88.94
2020,6,24,10,27.52,2.01,0.16,80.5
2020,6,24,11,27.97,1.97,0.19,77.31
2020,6,24,12,27.91,1.9,0.29,77.56
2020,6,24,13,27.55,1.87,0.44,79.62
2020,6,24,14,27.06,1.8,0.6,82.94
2020,6,24,15,26.5,1.58,0.7,87.44
2020,6,24,16,25.98,1.34,0.73,91.94
2020,6,24,17,25.34,1.22,0.65,95.69
2020,6,24,18,24.65,1.14,0.57,98.25
2020,6,24,19,24.44,1.27,0.47,98.38
2020,6,24,20,24.28,1.26,0.35,98.5
2020,6,24,21,24.07,1.25,0.22,98.69
2020,6,24,22,23.9,1.23,0.15,98.69
2020,6,24,23,23.7,1.16,0.1,98.69
2020,6,25,0,23.54,1.11,0.08,98.56
2020,6,25,1,23.47,1.27,0.04,97.38
2020,6,25,2,23.43,1.33,0.03,96.31
2020,6,25,3,23.47,1.31,0.02,95.31
2020,6,25,4,23.4,1.34,0.02,95.06
2020,6,25,5,23.19,1.43,0.01,95.75
2020,6,25,6,23.69,1.19,0.01,97.25
2020,6,25,7,25.86,1.38,0.01,94.38
2020,6,25,8,27.73,1.75,0,77
2020,6,25,9,28.95,1.78,0,67.88
2020,6,25,10,30.05,1.76,0.01,63.88
2020,6,25,11,30.81,1.77,0.02,61.38
2020,6,25,12,31.23,1.82,0.04,60.19
2020,6,25,13,31.24,1.82,0.08,60.38
2020,6,25,14,30.69,1.75,0.11,63
2020,6,25,15,29.96,1.55,0.18,68.31
2020,6,25,16,29.24,1.36,0.22,76
2020,6,25,17,27.72,1.23,0.22,84.06
2020,6,25,18,25.8,1.22,0.21,93.06
2020,6,25,19,25.17,1.19,0.17,95.19
2020,6,25,20,24.98,1.24,0.14,96.12
2020,6,25,21,24.84,1.3,0.14,97
2020,6,25,22,24.77,1.28,0.2,97.38
2020,6,25,23,24.67,1.24,0.24,97.69
2020,6,26,0,24.53,1.25,0.33,98.12
2020,6,26,1,24.42,1.16,0.37,98.69
2020,6,26,2,24.37,1.18,0.35,98.81
2020,6,26,3,24.3,1.21,0.31,98.94
2020,6,26,4,24.26,1.28,0.33,98.94
2020,6,26,5,24.25,1.29,0.34,98.94
2020,6,26,6,24.51,1.18,0.31,98.75
2020,6,26,7,25.56,1.17,1.15,98.19
2020,6,26,8,26.52,1.39,1.15,95.38
2020,6,26,9,27.92,1.3,1.13,88.19
2020,6,26,10,28.19,1.23,1.14,80.94
2020,6,26,11,28.48,1.29,0.95,79
2020,6,26,12,28.48,1.36,0.89,77.31
2020,6,26,13,28.35,1.45,0.81,76.19
2020,6,26,14,28.24,1.53,0.65,75.56
2020,6,26,15,28.07,1.48,0.62,76.69
2020,6,26,16,27.61,1.21,0.53,81.31
2020,6,26,17,26.74,1,0.38,88.19
2020,6,26,18,25.4,1.19,0.31,92.56
2020,6,26,19,25,1.32,0.21,92.88
2020,6,26,20,24.76,1.38,0.14,92.88
2020,6,26,21,24.92,1.22,0.14,90.88
2020,6,26,22,25.33,0.66,0.14,87.62
2020,6,26,23,25.44,0.37,0.21,85.88
2020,6,27,0,25.35,0.57,0.24,85.75
2020,6,27,1,25.06,0.74,0.47,84.56
2020,6,27,2,24.83,0.79,0.73,84.56
2020,6,27,3,24.67,0.76,0.97,84.5
2020,6,27,4,24.63,0.67,0.87,84.25
2020,6,27,5,24.57,0.64,0.87,84.69
2020,6,27,6,24.52,0.78,0.91,88.56
2020,6,27,7,25.72,0.82,0,94.75
2020,6,27,8,27.47,1.08,0,87.38
2020,6,27,9,28.49,1.32,0,73.5
2020,6,27,10,29.16,1.37,0,68.81
2020,6,27,11,29.87,1.39,0,66.19
2020,6,27,12,30.3,1.49,0,64.94
2020,6,27,13,30.12,1.6,0,66.19
2020,6,27,14,29.52,1.63,0,69.62
2020,6,27,15,28.93,1.57,0,73.75
2020,6,27,16,28.35,1.38,0,78.75
2020,6,27,17,27.23,1.13,0,87.81
2020,6,27,18,25.78,1.21,0,95.25
2020,6,27,19,25.44,1.3,0,96.06
2020,6,27,20,25.33,1.38,0,96.38
2020,6,27,21,25.28,1.43,0,96.38
2020,6,27,22,25.1,1.34,0,97.06
2020,6,27,23,24.79,1.17,0,98.38
2020,6,28,0,24.56,1.16,0,99.06
2020,6,28,1,24.32,1.14,0,99.62
2020,6,28,2,24.09,1.19,0,99.94
2020,6,28,3,23.88,1.24,0,100
2020,6,28,4,23.73,1.36,0,100
2020,6,28,5,23.71,1.51,0,100
2020,6,28,6,24.33,1.55,0,98.25
2020,6,28,7,25.87,1.48,0.01,91.69
2020,6,28,8,27.27,1.92,0.01,84.56
2020,6,28,9,28.43,2.14,0.01,77.94
2020,6,28,10,29.44,2.19,0.01,72.19
2020,6,28,11,29.78,2.15,0.01,70.06
2020,6,28,12,29.8,2.09,0.01,69.81
2020,6,28,13,30.09,2.1,0.01,68.5
2020,6,28,14,30.26,2.12,0.01,67.75
2020,6,28,15,29.8,2.04,0.01,70.25
